file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7
1st_avenue/north_to_south/023_n00023_S_L.jpg,1st_avenue,north_to_south,23,n00023,S,L,1,5,2,5,4,3,4,5,5,1.4445218620821834,5.135269390419126,2.399232842028141,5.231120945652947,4.02693048864603,3.3449470344930887,3.502539725974202,5.306404641829431,4.721940975636244,1,5,2,6,4,3,3,6,6,0.7657,0.131,0.0563,0.0126,0.0172,0.0085,0.0086,0.0061,0.018,0.069,0.0846,0.4717,0.2646,0.0859,0.2447,0.4502,0.1532,0.0505,0.0387,0.04,0.0228,0.0031,0.0137,0.0567,0.1541,0.2835,0.4256,0.0633,0.0546,0.0988,0.2059,0.2523,0.2192,0.1329,0.0363,0.1082,0.2328,0.2721,0.1117,0.173,0.0721,0.0301,0.1209,0.1902,0.233,0.1627,0.1267,0.1481,0.0185,0.0058,0.0294,0.0936,0.1259,0.192,0.3758,0.1775,0.0468,0.0796,0.1397,0.1176,0.151,0.3857,0.0796
1st_avenue/north_to_south/023_n00023_S_R.jpg,1st_avenue,north_to_south,23,n00023,S,R,3,6,3,3,4,4,4,5,5,2.5067780415993184,6.130106279160827,3.050676852464676,3.35365108307451,3.999618601053953,3.718528855592013,3.973301710560918,4.914396721404046,5.142614110372961,3,7,3,2,3,3,3,6,6,0.1813,0.3232,0.3605,0.0897,0.0351,0.0078,0.0022,0.0064,0.0121,0.0484,0.0434,0.1296,0.1885,0.5717,0.0929,0.2335,0.3972,0.1439,0.0782,0.0474,0.0068,0.1092,0.2423,0.2138,0.18,0.1402,0.1042,0.0103,0.0613,0.1093,0.2351,0.2011,0.1949,0.1518,0.0463,0.0259,0.1609,0.3199,0.1559,0.2492,0.076,0.0122,0.0441,0.1316,0.2537,0.1856,0.169,0.1945,0.0215,0.0065,0.0357,0.1328,0.1872,0.2258,0.3235,0.0884,0.0087,0.034,0.1114,0.1167,0.178,0.4837,0.0675
1st_avenue/north_to_south/024_n00022_S_L.jpg,1st_avenue,north_to_south,24,n00022,S,L,1,5,2,5,4,3,4,5,5,1.4445218620821834,5.135269390419126,2.399232842028141,5.231120945652947,4.02693048864603,3.3449470344930887,3.502539725974202,5.306404641829431,4.721940975636244,1,5,2,6,4,3,3,6,6,0.7657,0.131,0.0563,0.0126,0.0172,0.0085,0.0086,0.0061,0.018,0.069,0.0846,0.4717,0.2646,0.0859,0.2447,0.4502,0.1532,0.0505,0.0387,0.04,0.0228,0.0031,0.0137,0.0567,0.1541,0.2835,0.4256,0.0633,0.0546,0.0988,0.2059,0.2523,0.2192,0.1329,0.0363,0.1082,0.2328,0.2721,0.1117,0.173,0.0721,0.0301,0.1209,0.1902,0.233,0.1627,0.1267,0.1481,0.0185,0.0058,0.0294,0.0936,0.1259,0.192,0.3758,0.1775,0.0468,0.0796,0.1397,0.1176,0.151,0.3857,0.0796
1st_avenue/north_to_south/024_n00022_S_R.jpg,1st_avenue,north_to_south,24,n00022,S,R,3,6,3,3,4,4,4,5,5,2.5067780415993184,6.130106279160827,3.050676852464676,3.35365108307451,3.999618601053953,3.718528855592013,3.973301710560918,4.914396721404046,5.142614110372961,3,7,3,2,3,3,3,6,6,0.1813,0.3232,0.3605,0.0897,0.0351,0.0078,0.0022,0.0064,0.0121,0.0484,0.0434,0.1296,0.1885,0.5717,0.0929,0.2335,0.3972,0.1439,0.0782,0.0474,0.0068,0.1092,0.2423,0.2138,0.18,0.1402,0.1042,0.0103,0.0613,0.1093,0.2351,0.2011,0.1949,0.1518,0.0463,0.0259,0.1609,0.3199,0.1559,0.2492,0.076,0.0122,0.0441,0.1316,0.2537,0.1856,0.169,0.1945,0.0215,0.0065,0.0357,0.1328,0.1872,0.2258,0.3235,0.0884,0.0087,0.034,0.1114,0.1167,0.178,0.4837,0.0675
1st_avenue/north_to_south/025_n00021_S_L.jpg,1st_avenue,north_to_south,25,n00021,S,L,1,5,2,5,4,3,4,5,5,1.4156967322342098,5.3560017994605005,2.498311245813966,4.935852145776153,4.08112383261323,3.4338780231773853,4.151626791805029,5.179803700186312,4.807009009644389,1,5,2,6,4,3,3,6,6,0.7701,0.1338,0.0558,0.0119,0.0143,0.0071,0.007,0.0078,0.0167,0.0661,0.0726,0.3745,0.2827,0.1797,0.2189,0.422,0.1873,0.0647,0.0452,0.0445,0.0174,0.0064,0.0314,0.0924,0.1986,0.2801,0.3432,0.0479,0.0357,0.0856,0.2185,0.2895,0.1989,0.1367,0.0351,0.0823,0.2237,0.2827,0.1294,0.1769,0.081,0.0239,0.0275,0.0961,0.2341,0.2199,0.2002,0.2066,0.0157,0.0056,0.0296,0.1048,0.1501,0.1958,0.3774,0.1367,0.0245,0.0656,0.1433,0.1347,0.1784,0.3836,0.0699
1st_avenue/north_to_south/025_n00021_S_R.jpg,1st_avenue,north_to_south,25,n00021,S,R,1,5,3,3,4,3,5,5,5,1.451501433737576,5.287813365459442,2.5795821733772755,2.964978644158691,3.824845671653748,3.361838238313794,4.591555478051305,5.365271396934986,4.785737754777074,1,5,2,2,3,3,6,6,6,0.7644,0.1288,0.058,0.0138,0.0177,0.0092,0.0081,0.0065,0.018,0.0901,0.0989,0.3243,0.2774,0.1848,0.1941,0.392,0.2269,0.0809,0.0522,0.0413,0.0126,0.1685,0.3003,0.2032,0.1441,0.1006,0.0759,0.0073,0.0639,0.1193,0.2565,0.2373,0.1682,0.1212,0.0336,0.0966,0.2245,0.2883,0.1165,0.1804,0.0729,0.0209,0.0169,0.0649,0.1606,0.1877,0.2264,0.3243,0.0192,0.0037,0.0188,0.0777,0.1281,0.2113,0.4009,0.1595,0.0208,0.0613,0.1516,0.1402,0.1718,0.4121,0.0421
1st_avenue/north_to_south/026_n00020_S_L.jpg,1st_avenue,north_to_south,26,n00020,S,L,2,5,3,5,4,4,4,5,5,1.7408336736261845,4.9919259417802095,2.8690762696787715,4.975532680284232,4.0746303498744965,3.726387294009328,4.492844834923744,5.181781453313306,4.864293210208416,1,5,2,6,4,3,6,6,6,0.6055,0.1997,0.1174,0.0306,0.027,0.0126,0.0073,0.0199,0.0378,0.1241,0.1184,0.3024,0.2429,0.1544,0.1465,0.3353,0.2571,0.1159,0.0681,0.063,0.0141,0.0077,0.0333,0.0934,0.1857,0.2618,0.3579,0.0603,0.0454,0.0916,0.197,0.2867,0.2001,0.1464,0.0327,0.0546,0.1792,0.2648,0.1417,0.2301,0.1053,0.0242,0.0118,0.0562,0.1815,0.2294,0.2367,0.2682,0.0164,0.0037,0.0212,0.0981,0.1669,0.2013,0.3941,0.1147,0.0189,0.0565,0.1376,0.142,0.1795,0.4045,0.0611
1st_avenue/north_to_south/026_n00020_S_R.jpg,1st_avenue,north_to_south,26,n00020,S,R,2,5,2,2,3,3,4,4,4,1.9837512709200384,5.227676037698984,2.489456510171294,2.0703517824877053,2.98728434368968,3.4902034252882004,3.56943148560822,4.371787009760737,4.167426645755768,1,6,2,2,1,3,3,5,6,0.6326,0.1189,0.0926,0.033,0.0562,0.0444,0.0223,0.017,0.0285,0.0921,0.0879,0.2175,0.4604,0.0965,0.3125,0.3432,0.1499,0.0502,0.051,0.0676,0.0256,0.3304,0.4446,0.1197,0.0565,0.0298,0.0167,0.0024,0.2589,0.2048,0.1985,0.1204,0.0967,0.0867,0.034,0.151,0.1738,0.2529,0.0902,0.1738,0.1054,0.053,0.0992,0.1883,0.2534,0.1467,0.1444,0.1513,0.0167,0.0241,0.0909,0.1895,0.2017,0.2396,0.1866,0.0676,0.0739,0.1042,0.2041,0.1666,0.147,0.258,0.0463
1st_avenue/north_to_south/027_n00019_S_L.jpg,1st_avenue,north_to_south,27,n00019,S,L,2,5,3,5,4,4,5,5,5,1.7222297750413418,4.943437185138464,3.082033697515726,4.823732704855502,3.754514928907156,3.86189447902143,4.543398530222476,5.02670854376629,4.907446274533868,1,5,2,6,4,3,6,6,6,0.6303,0.1778,0.113,0.0286,0.0281,0.0131,0.0091,0.0245,0.0404,0.1304,0.1188,0.2985,0.2325,0.1549,0.1345,0.2848,0.2593,0.1324,0.0842,0.0842,0.0206,0.0088,0.0413,0.1072,0.2067,0.2738,0.3201,0.042,0.0958,0.1351,0.1965,0.2604,0.1507,0.1269,0.0347,0.0494,0.1544,0.2507,0.1497,0.2507,0.1166,0.0286,0.0127,0.0535,0.1783,0.2117,0.2399,0.2849,0.0191,0.0049,0.0289,0.1296,0.1716,0.207,0.3522,0.1058,0.029,0.0633,0.1298,0.1201,0.1616,0.3999,0.0965
1st_avenue/north_to_south/027_n00019_S_R.jpg,1st_avenue,north_to_south,27,n00019,S,R,2,5,2,2,3,3,3,4,3,1.958800358697772,5.124012138694525,2.330142524093389,2.1452659708447754,2.774642629548908,2.9930541776120663,2.528759891167283,4.424042668193579,3.478994969278574,1,6,2,2,1,2,1,6,1,0.6092,0.147,0.101,0.036,0.05,0.0389,0.0178,0.0313,0.0378,0.1012,0.0865,0.2044,0.4259,0.1129,0.3504,0.3672,0.1174,0.0412,0.0399,0.059,0.025,0.3039,0.4353,0.1436,0.0657,0.0336,0.0161,0.0018,0.3043,0.2333,0.1629,0.1137,0.0794,0.0819,0.0246,0.2317,0.2391,0.2246,0.0741,0.1095,0.0814,0.0396,0.3265,0.2973,0.1567,0.0653,0.0674,0.0684,0.0184,0.0384,0.1011,0.1774,0.1693,0.201,0.2208,0.092,0.2222,0.1527,0.1677,0.1227,0.1033,0.1785,0.0528
1st_avenue/north_to_south/028_n00018_S_L.jpg,1st_avenue,north_to_south,28,n00018,S,L,2,5,3,5,4,4,5,5,5,1.8166990615427487,4.893807835876942,2.8221147768199444,4.554442044347525,4.048361701890826,3.856461815536022,4.961135952267796,5.159325506072491,5.262654433958232,1,5,2,5,4,3,6,6,6,0.5811,0.1977,0.1317,0.0349,0.0308,0.0148,0.009,0.0264,0.0435,0.1382,0.1299,0.2707,0.2464,0.1449,0.1501,0.3436,0.2676,0.1016,0.0636,0.057,0.0166,0.0164,0.0689,0.1392,0.2191,0.2642,0.2601,0.0321,0.028,0.0824,0.2104,0.3468,0.1886,0.1126,0.0313,0.0445,0.1483,0.2685,0.146,0.2562,0.1102,0.0262,0.0056,0.028,0.1127,0.1772,0.2385,0.4057,0.0323,0.005,0.0277,0.1166,0.1521,0.1893,0.3707,0.1385,0.0103,0.0338,0.0964,0.1026,0.154,0.505,0.0979
1st_avenue/north_to_south/028_n00018_S_R.jpg,1st_avenue,north_to_south,28,n00018,S,R,3,5,2,3,3,3,3,5,4,2.748756194487214,5.1616829708218575,2.4045117124915123,2.871816041879356,3.0893484093248844,2.89658073335886,3.051907254382968,4.951581071130931,4.373955175280571,1,6,2,2,3,2,2,6,6,0.2822,0.2001,0.2376,0.1214,0.0975,0.0483,0.013,0.0206,0.039,0.1146,0.0981,0.2504,0.2665,0.2108,0.2498,0.4183,0.1799,0.0557,0.0421,0.0343,0.0199,0.1307,0.3552,0.2188,0.1576,0.087,0.0459,0.0048,0.2159,0.2092,0.2193,0.1309,0.102,0.0958,0.027,0.2126,0.273,0.2409,0.082,0.0973,0.059,0.0352,0.173,0.2852,0.2221,0.0986,0.1001,0.1001,0.021,0.011,0.0442,0.1201,0.1541,0.2463,0.3263,0.098,0.0494,0.1029,0.1807,0.157,0.157,0.3073,0.0457
1st_avenue/north_to_south/029_n00017_S_L.jpg,1st_avenue,north_to_south,29,n00017,S,L,2,5,3,4,4,4,5,5,5,1.5792082846164703,5.302988230716437,2.824673553928733,3.95690393447876,4.193647146224976,3.563395729288459,4.9994395286776125,5.170452925376594,5.355456166900694,1,5,2,4,4,3,6,6,6,0.7104,0.1421,0.0797,0.0228,0.0239,0.0126,0.0084,0.0053,0.0167,0.0824,0.1108,0.3207,0.2786,0.1856,0.1514,0.3412,0.2616,0.1091,0.0661,0.0548,0.0157,0.0516,0.1493,0.1888,0.2277,0.1829,0.1829,0.0168,0.0226,0.0675,0.1892,0.3373,0.2144,0.1363,0.0329,0.066,0.194,0.2867,0.1442,0.2033,0.0847,0.0211,0.0044,0.024,0.0906,0.1859,0.2542,0.4256,0.0153,0.0042,0.0243,0.1022,0.1558,0.2164,0.3738,0.1233,0.0058,0.0226,0.0789,0.1013,0.1645,0.5479,0.0789
1st_avenue/north_to_south/029_n00017_S_R.jpg,1st_avenue,north_to_south,29,n00017,S,R,4,5,5,4,4,5,4,5,5,4.190841009141877,5.319847476668656,4.840197523124516,3.565432207658887,4.454023274593055,4.720561478286982,4.1366207068786025,5.093978835269809,4.713863404467702,4,5,6,2,4,5,6,6,6,0.0033,0.0244,0.2172,0.3933,0.2661,0.0864,0.0093,0.0059,0.0138,0.0601,0.0702,0.4236,0.2778,0.1487,0.0033,0.0225,0.1402,0.1887,0.2922,0.3159,0.0371,0.0881,0.2081,0.2049,0.2081,0.1453,0.1303,0.0151,0.0143,0.0523,0.1716,0.2829,0.2345,0.1944,0.0499,0.002,0.0194,0.148,0.16,0.4558,0.1871,0.0278,0.0353,0.1177,0.2164,0.197,0.188,0.2304,0.0152,0.0082,0.0403,0.1185,0.1475,0.1894,0.3595,0.1364,0.0308,0.0762,0.1491,0.1337,0.1771,0.3691,0.0641
1st_avenue/north_to_south/030_n00016_S_L.jpg,1st_avenue,north_to_south,30,n00016,S,L,3,5,3,3,4,4,5,5,5,2.8937099827453494,5.478663230780512,2.800268685445189,3.4725654805079103,4.085258999839425,3.8351023197174072,4.613590815104544,5.079473650548607,4.827863480895758,3,5,2,2,4,3,6,6,6,0.1737,0.223,0.3145,0.1632,0.0833,0.0347,0.0075,0.0041,0.0124,0.0659,0.0833,0.3242,0.273,0.2372,0.1622,0.3598,0.2397,0.091,0.0666,0.0625,0.0182,0.0959,0.2412,0.1968,0.182,0.1418,0.1291,0.0132,0.0252,0.0754,0.2285,0.3027,0.218,0.1282,0.0219,0.0548,0.1585,0.2614,0.1335,0.2417,0.1142,0.0359,0.0141,0.0611,0.1513,0.1913,0.2534,0.3105,0.0184,0.0056,0.0292,0.1068,0.1483,0.2727,0.3238,0.1137,0.0152,0.0548,0.149,0.1444,0.1797,0.4179,0.0389
1st_avenue/north_to_south/030_n00016_S_R.jpg,1st_avenue,north_to_south,30,n00016,S,R,5,5,5,4,5,5,3,5,5,4.939411327359267,5.136688163969666,5.337716716807336,4.366650275886059,4.551340391859412,5.239449746673927,3.28775991499424,5.115072356071323,4.687590144574642,5,5,6,4,6,5,3,6,6,0.0015,0.0095,0.0671,0.2132,0.4046,0.2869,0.0172,0.0052,0.0155,0.0622,0.0934,0.4818,0.262,0.0799,0.0022,0.013,0.0693,0.109,0.2495,0.4809,0.0761,0.0208,0.0836,0.1662,0.2457,0.2272,0.2344,0.0221,0.03,0.0636,0.1549,0.1988,0.2436,0.2475,0.0616,0.0009,0.0063,0.0553,0.0912,0.4421,0.3443,0.0598,0.1277,0.2138,0.2703,0.1493,0.1218,0.1042,0.0128,0.0067,0.0354,0.1141,0.1421,0.2166,0.3516,0.1335,0.0364,0.0771,0.1509,0.1353,0.1793,0.3402,0.0808
1st_avenue/north_to_south/031_n00015_S_L.jpg,1st_avenue,north_to_south,31,n00015,S,L,3,5,4,4,4,4,5,5,5,3.4014277982059866,5.059338082559407,3.754825345240533,3.9261683085933328,4.230151008814573,4.490179616957903,4.8347307946532965,5.083794274600223,5.035886872559786,3,5,3,4,4,5,6,6,6,0.0265,0.1457,0.3962,0.2944,0.1083,0.0261,0.0027,0.004,0.0165,0.0934,0.1359,0.4056,0.2422,0.1025,0.0247,0.1178,0.3571,0.21,0.1687,0.1124,0.0094,0.0393,0.158,0.1997,0.2371,0.1876,0.163,0.0154,0.0117,0.0551,0.2144,0.3071,0.2546,0.1363,0.0209,0.005,0.0442,0.1951,0.1617,0.4194,0.1543,0.0202,0.0053,0.0306,0.1085,0.2027,0.2995,0.3394,0.014,0.0027,0.0175,0.0961,0.1661,0.2916,0.3462,0.0797,0.0074,0.0344,0.1128,0.1426,0.2042,0.4602,0.0384
1st_avenue/north_to_south/031_n00015_S_R.jpg,1st_avenue,north_to_south,31,n00015,S,R,5,5,5,5,5,5,3,5,5,4.708654706017114,4.631663184612989,5.22347300266847,4.889954877085984,4.685143288224936,5.217970662633888,2.926827118732035,4.868524558842182,4.841806013137102,5,5,6,6,6,5,2,6,6,0.0012,0.0089,0.0818,0.2992,0.4153,0.1843,0.0093,0.0158,0.0451,0.1478,0.1675,0.3775,0.1989,0.0473,0.002,0.013,0.0773,0.1316,0.2785,0.4382,0.0593,0.009,0.035,0.1011,0.2043,0.2583,0.3475,0.0449,0.0183,0.0514,0.142,0.1972,0.2572,0.2737,0.0601,0.0012,0.008,0.067,0.1021,0.4103,0.3401,0.0713,0.1995,0.2602,0.2444,0.1119,0.0928,0.0769,0.0144,0.0104,0.049,0.1509,0.1632,0.2128,0.3049,0.1087,0.0385,0.073,0.1302,0.1167,0.1546,0.3825,0.1046
1st_avenue/north_to_south/032_n00014_S_L.jpg,1st_avenue,north_to_south,32,n00014,S,L,3,5,3,3,4,4,5,5,5,2.5295281731523573,4.92738451436162,2.813136529177428,3.451469286344945,4.205620612949133,4.038188798353076,4.6523636085912585,4.961328492499888,5.284753804095089,2,5,3,2,4,5,6,6,6,0.1537,0.3803,0.3153,0.0992,0.0388,0.0106,0.0021,0.0072,0.0214,0.1314,0.1687,0.3354,0.22,0.1159,0.1359,0.3112,0.3313,0.1075,0.0603,0.047,0.0068,0.0924,0.2434,0.205,0.1866,0.1365,0.1243,0.0117,0.0211,0.0641,0.1914,0.3256,0.2345,0.1357,0.0276,0.0213,0.1083,0.2722,0.1435,0.3388,0.0956,0.0203,0.0128,0.049,0.1532,0.1998,0.2525,0.3094,0.0235,0.0053,0.0303,0.1275,0.1855,0.2238,0.3413,0.0863,0.0073,0.0273,0.0881,0.1046,0.1646,0.5395,0.0686
1st_avenue/north_to_south/032_n00014_S_R.jpg,1st_avenue,north_to_south,32,n00014,S,R,4,4,5,5,4,5,3,5,5,4.0647390289232135,4.327134467661381,4.884301751852036,4.716384498402476,4.106735467910767,4.64076494355686,3.049165116623044,4.729637568816543,5.021659983322024,4,5,6,6,3,5,3,6,6,0.0052,0.0468,0.2452,0.3857,0.2232,0.0861,0.0079,0.0229,0.0584,0.2169,0.1914,0.3308,0.1401,0.0395,0.0053,0.0334,0.1405,0.1669,0.2505,0.3533,0.0501,0.016,0.0584,0.1257,0.2008,0.2348,0.3209,0.0434,0.0433,0.0962,0.2343,0.2271,0.1912,0.1513,0.0565,0.0032,0.0341,0.1787,0.1652,0.3783,0.2025,0.038,0.1494,0.2623,0.2706,0.1258,0.1043,0.074,0.0135,0.0188,0.0656,0.1754,0.1597,0.1988,0.2513,0.1304,0.0249,0.0569,0.1167,0.1149,0.1596,0.4139,0.1131
1st_avenue/north_to_south/033_n00013_S_L.jpg,1st_avenue,north_to_south,33,n00013,S,L,3,5,4,4,5,4,5,5,6,2.803873345721513,5.0764557658694685,3.668188000097871,4.257475219666958,4.550116669386625,4.030403409153223,4.714072068687528,5.006418713135645,5.511773488949984,3,5,3,4,4,5,6,6,6,0.1143,0.2346,0.4593,0.1337,0.0441,0.011,0.0031,0.0051,0.0176,0.0894,0.1385,0.3884,0.2547,0.1062,0.0214,0.0973,0.397,0.2523,0.1483,0.0758,0.008,0.0181,0.0826,0.1748,0.2883,0.2353,0.1861,0.0148,0.0083,0.036,0.1541,0.2835,0.2791,0.1948,0.0442,0.0092,0.0761,0.3057,0.1883,0.3357,0.0749,0.0101,0.0056,0.031,0.1345,0.2288,0.2848,0.3031,0.0121,0.0037,0.0241,0.1184,0.175,0.2547,0.3427,0.0814,0.0033,0.0142,0.0599,0.0845,0.168,0.5682,0.1019
1st_avenue/north_to_south/033_n00013_S_R.jpg,1st_avenue,north_to_south,33,n00013,S,R,3,4,4,5,4,4,4,5,5,3.234043295495212,4.175332020968199,3.928768575191498,4.833065466023982,4.04885214753449,3.915517242625356,4.035604352131486,5.043460847809911,5.105317929759622,3,5,3,6,3,3,3,6,6,0.0399,0.1578,0.4711,0.2225,0.0819,0.0217,0.0051,0.0395,0.0761,0.2534,0.1715,0.2697,0.1399,0.0499,0.0291,0.1171,0.3183,0.1842,0.16,0.1651,0.0261,0.012,0.0481,0.1172,0.1903,0.2405,0.3339,0.058,0.0289,0.0824,0.2702,0.2499,0.2039,0.1276,0.0371,0.0161,0.1086,0.345,0.163,0.2371,0.102,0.0283,0.0386,0.1247,0.2366,0.1871,0.2088,0.1842,0.02,0.0122,0.0433,0.1441,0.1464,0.1822,0.2867,0.1851,0.018,0.0498,0.1139,0.1104,0.1606,0.4298,0.1175
1st_avenue/north_to_south/034_n00012_S_L.jpg,1st_avenue,north_to_south,34,n00012,S,L,4,5,5,4,4,5,5,5,5,3.7542959896381936,4.69422725494951,4.510910515207797,4.170510595664382,4.444706442765892,4.553393554175273,4.69714180380106,4.879892334807664,5.243966052308679,4,5,5,4,4,5,6,6,6,0.0072,0.0671,0.315,0.4239,0.1511,0.0332,0.0025,0.0151,0.0392,0.1677,0.1704,0.3233,0.1901,0.0941,0.0068,0.0377,0.1743,0.2616,0.2699,0.2382,0.0115,0.029,0.1221,0.1834,0.2282,0.2078,0.2111,0.0184,0.0091,0.0406,0.1736,0.2862,0.2817,0.1819,0.027,0.0025,0.0259,0.1692,0.1858,0.4671,0.1338,0.0157,0.0062,0.0335,0.1411,0.2516,0.2327,0.3131,0.0216,0.0047,0.0282,0.1208,0.2222,0.2257,0.3496,0.0488,0.0051,0.0216,0.0881,0.1148,0.1864,0.5479,0.0361
1st_avenue/north_to_south/034_n00012_S_R.jpg,1st_avenue,north_to_south,34,n00012,S,R,4,4,5,5,4,5,2,4,4,4.3951520547270775,4.136279541999102,4.648949701339006,4.675152227282524,4.280316807329655,4.725801567081362,1.9368025260046124,4.101102687418461,3.746263470500708,5,5,6,6,4,5,1,3,3,0.007,0.0426,0.1739,0.2912,0.31,0.1608,0.0145,0.0545,0.0794,0.2226,0.1845,0.2727,0.1506,0.0358,0.0139,0.0577,0.1805,0.1644,0.2354,0.293,0.0551,0.0173,0.0674,0.1383,0.1776,0.2504,0.2974,0.0517,0.0332,0.0783,0.1765,0.2691,0.2196,0.1765,0.0468,0.0045,0.0333,0.1693,0.1471,0.3756,0.2107,0.0594,0.5077,0.2804,0.1031,0.0391,0.0278,0.03,0.0119,0.0773,0.116,0.2167,0.1688,0.1513,0.1797,0.0903,0.1238,0.1614,0.2041,0.1517,0.1277,0.1773,0.0541
1st_avenue/north_to_south/035_n00011_S_L.jpg,1st_avenue,north_to_south,35,n00011,S,L,4,5,4,4,5,5,5,5,5,3.767586604924873,5.386828460264951,4.313988850452006,4.112233650870621,4.657471755519509,4.663651020033285,4.632549384608865,5.22689740662463,5.1116506000980735,4,5,4,4,5,5,6,6,6,0.0061,0.0565,0.3253,0.4243,0.1537,0.0312,0.0028,0.006,0.0194,0.0818,0.0956,0.2946,0.2767,0.2258,0.0074,0.0469,0.2382,0.2575,0.2496,0.1826,0.0178,0.0223,0.1114,0.1925,0.2714,0.2215,0.1699,0.011,0.0094,0.0362,0.1408,0.2433,0.2935,0.225,0.0518,0.0019,0.0203,0.1499,0.1547,0.5073,0.1453,0.0206,0.0182,0.0615,0.1522,0.1698,0.255,0.3223,0.0209,0.0027,0.0176,0.0812,0.159,0.2242,0.4189,0.0964,0.0087,0.0348,0.1071,0.1252,0.2001,0.4581,0.066
1st_avenue/north_to_south/035_n00011_S_R.jpg,1st_avenue,north_to_south,35,n00011,S,R,4,4,5,5,4,5,2,4,4,4.315874779131264,4.164637923240662,4.589480473659933,4.718086459673941,4.214939758181572,4.67602541600354,2.247155176475644,4.347466552630067,4.071990966796875,4,5,6,6,4,5,1,6,6,0.0058,0.0458,0.193,0.3084,0.2852,0.1527,0.0092,0.0411,0.0722,0.2294,0.2056,0.2724,0.1481,0.031,0.0109,0.0573,0.1939,0.1711,0.2413,0.2866,0.0388,0.0092,0.048,0.1266,0.212,0.268,0.3084,0.0278,0.0446,0.0874,0.1939,0.2267,0.2197,0.185,0.0426,0.0039,0.0328,0.1721,0.1519,0.394,0.2044,0.0409,0.3924,0.2962,0.1513,0.0592,0.0454,0.044,0.0115,0.031,0.0883,0.2022,0.2153,0.1757,0.2187,0.0688,0.0797,0.1314,0.1883,0.1688,0.1513,0.2307,0.0499
1st_avenue/north_to_south/036_n00010_S_L.jpg,1st_avenue,north_to_south,36,n00010,S,L,3,6,3,4,5,3,5,5,5,2.67208320600912,6.031668654642999,3.1289947144687176,4.123300067149103,4.648379243910313,3.465673074126244,4.715915997512639,5.200364819960669,5.41947828931734,3,7,3,4,6,3,6,6,6,0.1042,0.3209,0.4252,0.1092,0.0313,0.0071,0.0021,0.0024,0.0068,0.0357,0.0465,0.1989,0.2399,0.4698,0.0772,0.2164,0.4107,0.1608,0.0736,0.053,0.0081,0.0219,0.1076,0.1948,0.2748,0.2173,0.1693,0.0143,0.0192,0.0482,0.1508,0.2194,0.2409,0.2525,0.069,0.0277,0.1925,0.3888,0.1476,0.1753,0.0569,0.0112,0.0096,0.0456,0.1566,0.1747,0.2582,0.3316,0.0236,0.0031,0.0201,0.0915,0.1509,0.2411,0.3793,0.1139,0.005,0.0207,0.0781,0.0913,0.1679,0.5253,0.1118
