file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity
1st_avenue_west_branch/south_to_north/1_n00026_N_L.jpg,1st_avenue_west_branch,south_to_north,1,n00026,N,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
1st_avenue_west_branch/south_to_north/1_n00026_N_R.jpg,1st_avenue_west_branch,south_to_north,1,n00026,N,R,1.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/2_n00028_N_L.jpg,1st_avenue_west_branch,south_to_north,2,n00028,N,L,1.0,5.0,1.0,3.0,6.0,3.0,1.0,3.0,5.0
1st_avenue_west_branch/south_to_north/2_n00028_N_R.jpg,1st_avenue_west_branch,south_to_north,2,n00028,N,R,1.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/3_n00030_N_L.jpg,1st_avenue_west_branch,south_to_north,3,n00030,N,L,1.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0
1st_avenue_west_branch/south_to_north/3_n00030_N_R.jpg,1st_avenue_west_branch,south_to_north,3,n00030,N,R,1.0,3.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/4_n00032_N_L.jpg,1st_avenue_west_branch,south_to_north,4,n00032,N,L,1.0,5.0,1.0,3.0,6.0,3.0,1.0,3.0,3.0
1st_avenue_west_branch/south_to_north/4_n00032_N_R.jpg,1st_avenue_west_branch,south_to_north,4,n00032,N,R,1.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/5_n00034_N_L.jpg,1st_avenue_west_branch,south_to_north,5,n00034,N,L,1.0,7.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0
1st_avenue_west_branch/south_to_north/5_n00034_N_R.jpg,1st_avenue_west_branch,south_to_north,5,n00034,N,R,1.0,3.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/6_n00036_N_L.jpg,1st_avenue_west_branch,south_to_north,6,n00036,N,L,1.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0
1st_avenue_west_branch/south_to_north/6_n00036_N_R.jpg,1st_avenue_west_branch,south_to_north,6,n00036,N,R,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/7_n00038_N_L.jpg,1st_avenue_west_branch,south_to_north,7,n00038,N,L,1.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/7_n00038_N_R.jpg,1st_avenue_west_branch,south_to_north,7,n00038,N,R,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/8_n00040_N_L.jpg,1st_avenue_west_branch,south_to_north,8,n00040,N,L,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0
1st_avenue_west_branch/south_to_north/8_n00040_N_R.jpg,1st_avenue_west_branch,south_to_north,8,n00040,N,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0
1st_avenue_west_branch/south_to_north/9_n00042_N_L.jpg,1st_avenue_west_branch,south_to_north,9,n00042,N,L,1.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0
1st_avenue_west_branch/south_to_north/9_n00042_N_R.jpg,1st_avenue_west_branch,south_to_north,9,n00042,N,R,1.0,7.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0
2nd_avenue/north_to_south/01_n00079_S_L.jpg,2nd_avenue,north_to_south,1,n00079,S,L,1.0,6.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0
2nd_avenue/north_to_south/01_n00079_S_R.jpg,2nd_avenue,north_to_south,1,n00079,S,R,1.0,7.0,2.0,3.0,6.0,2.0,5.0,7.0,3.0
2nd_avenue/north_to_south/02_n00078_S_L.jpg,2nd_avenue,north_to_south,2,n00078,S,L,3.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0
2nd_avenue/north_to_south/02_n00078_S_R.jpg,2nd_avenue,north_to_south,2,n00078,S,R,1.0,6.0,1.0,3.0,6.0,1.0,5.0,7.0,3.0
2nd_avenue/north_to_south/03_n00077_S_L.jpg,2nd_avenue,north_to_south,3,n00077,S,L,2.0,6.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/north_to_south/03_n00077_S_R.jpg,2nd_avenue,north_to_south,3,n00077,S,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/north_to_south/04_n00076_S_L.jpg,2nd_avenue,north_to_south,4,n00076,S,L,2.0,6.0,2.0,3.0,3.0,3.0,3.0,7.0,4.0
2nd_avenue/north_to_south/04_n00076_S_R.jpg,2nd_avenue,north_to_south,4,n00076,S,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/north_to_south/05_n00075_S_L.jpg,2nd_avenue,north_to_south,5,n00075,S,L,1.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/north_to_south/05_n00075_S_R.jpg,2nd_avenue,north_to_south,5,n00075,S,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/north_to_south/06_n00074_S_L.jpg,2nd_avenue,north_to_south,6,n00074,S,L,1.0,6.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0
2nd_avenue/north_to_south/06_n00074_S_R.jpg,2nd_avenue,north_to_south,6,n00074,S,R,1.0,5.0,2.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/north_to_south/07_n00073_S_L.jpg,2nd_avenue,north_to_south,7,n00073,S,L,2.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/north_to_south/07_n00073_S_R.jpg,2nd_avenue,north_to_south,7,n00073,S,R,1.0,6.0,1.0,3.0,3.0,1.0,5.0,7.0,3.0
2nd_avenue/north_to_south/08_n00072_S_L.jpg,2nd_avenue,north_to_south,8,n00072,S,L,2.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/north_to_south/08_n00072_S_R.jpg,2nd_avenue,north_to_south,8,n00072,S,R,1.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0
2nd_avenue/north_to_south/09_n00071_S_L.jpg,2nd_avenue,north_to_south,9,n00071,S,L,1.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0
2nd_avenue/north_to_south/09_n00071_S_R.jpg,2nd_avenue,north_to_south,9,n00071,S,R,2.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/north_to_south/10_n00070_S_L.jpg,2nd_avenue,north_to_south,10,n00070,S,L,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2nd_avenue/north_to_south/10_n00070_S_R.jpg,2nd_avenue,north_to_south,10,n00070,S,R,2.0,6.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/north_to_south/11_n00069_S_L.jpg,2nd_avenue,north_to_south,11,n00069,S,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
2nd_avenue/north_to_south/11_n00069_S_R.jpg,2nd_avenue,north_to_south,11,n00069,S,R,1.0,5.0,1.0,3.0,3.0,2.0,5.0,5.0,4.0
2nd_avenue/north_to_south/12_n00068_S_L.jpg,2nd_avenue,north_to_south,12,n00068,S,L,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
2nd_avenue/north_to_south/12_n00068_S_R.jpg,2nd_avenue,north_to_south,12,n00068,S,R,1.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
2nd_avenue/north_to_south/13_n00067_S_L.jpg,2nd_avenue,north_to_south,13,n00067,S,L,1.0,5.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
2nd_avenue/north_to_south/13_n00067_S_R.jpg,2nd_avenue,north_to_south,13,n00067,S,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/north_to_south/14_n00066_S_L.jpg,2nd_avenue,north_to_south,14,n00066,S,L,1.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,3.0
2nd_avenue/north_to_south/14_n00066_S_R.jpg,2nd_avenue,north_to_south,14,n00066,S,R,1.0,6.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0
2nd_avenue/north_to_south/15_n00065_S_L.jpg,2nd_avenue,north_to_south,15,n00065,S,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,4.0
2nd_avenue/north_to_south/15_n00065_S_R.jpg,2nd_avenue,north_to_south,15,n00065,S,R,1.0,6.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0
2nd_avenue/north_to_south/16_n00064_S_L.jpg,2nd_avenue,north_to_south,16,n00064,S,L,1.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0
2nd_avenue/north_to_south/16_n00064_S_R.jpg,2nd_avenue,north_to_south,16,n00064,S,R,2.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0
2nd_avenue/north_to_south/17_n00063_S_L.jpg,2nd_avenue,north_to_south,17,n00063,S,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/north_to_south/17_n00063_S_R.jpg,2nd_avenue,north_to_south,17,n00063,S,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,4.0
2nd_avenue/north_to_south/18_n00062_S_L.jpg,2nd_avenue,north_to_south,18,n00062,S,L,1.0,5.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
2nd_avenue/north_to_south/18_n00062_S_R.jpg,2nd_avenue,north_to_south,18,n00062,S,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0
2nd_avenue/north_to_south/19_n00061_S_L.jpg,2nd_avenue,north_to_south,19,n00061,S,L,1.0,3.0,1.0,5.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/north_to_south/19_n00061_S_R.jpg,2nd_avenue,north_to_south,19,n00061,S,R,2.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0
2nd_avenue/north_to_south/20_n00060_S_L.jpg,2nd_avenue,north_to_south,20,n00060,S,L,1.0,3.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0
2nd_avenue/north_to_south/20_n00060_S_R.jpg,2nd_avenue,north_to_south,20,n00060,S,R,1.0,6.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0
2nd_avenue/north_to_south/21_n00059_S_L.jpg,2nd_avenue,north_to_south,21,n00059,S,L,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
2nd_avenue/north_to_south/21_n00059_S_R.jpg,2nd_avenue,north_to_south,21,n00059,S,R,3.0,3.0,3.0,3.0,6.0,5.0,3.0,3.0,1.0
2nd_avenue/north_to_south/22_n00058_S_L.jpg,2nd_avenue,north_to_south,22,n00058,S,L,1.0,3.0,1.0,5.0,3.0,3.0,3.0,5.0,1.0
2nd_avenue/north_to_south/22_n00058_S_R.jpg,2nd_avenue,north_to_south,22,n00058,S,R,1.0,5.0,2.0,5.0,3.0,2.0,1.0,5.0,1.0
2nd_avenue/north_to_south/23_n00056_S_L.jpg,2nd_avenue,north_to_south,23,n00056,S,L,1.0,2.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/north_to_south/23_n00056_S_R.jpg,2nd_avenue,north_to_south,23,n00056,S,R,1.0,3.0,2.0,5.0,3.0,2.0,1.0,5.0,3.0
2nd_avenue/north_to_south/24_n00055_S_L.jpg,2nd_avenue,north_to_south,24,n00055,S,L,2.0,2.0,3.0,5.0,3.0,3.0,1.0,5.0,1.0
2nd_avenue/north_to_south/24_n00055_S_R.jpg,2nd_avenue,north_to_south,24,n00055,S,R,1.0,3.0,2.0,5.0,5.0,3.0,3.0,5.0,3.0
2nd_avenue/north_to_south/25_n00054_S_L.jpg,2nd_avenue,north_to_south,25,n00054,S,L,1.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0
2nd_avenue/north_to_south/25_n00054_S_R.jpg,2nd_avenue,north_to_south,25,n00054,S,R,2.0,3.0,3.0,5.0,6.0,3.0,5.0,5.0,5.0
2nd_avenue/north_to_south/26_n00053_S_L.jpg,2nd_avenue,north_to_south,26,n00053,S,L,2.0,2.0,3.0,5.0,1.0,3.0,1.0,5.0,1.0
2nd_avenue/north_to_south/26_n00053_S_R.jpg,2nd_avenue,north_to_south,26,n00053,S,R,1.0,5.0,1.0,3.0,3.0,1.0,5.0,5.0,4.0
2nd_avenue/north_to_south/27_n00052_S_L.jpg,2nd_avenue,north_to_south,27,n00052,S,L,2.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0
2nd_avenue/north_to_south/27_n00052_S_R.jpg,2nd_avenue,north_to_south,27,n00052,S,R,1.0,3.0,1.0,5.0,3.0,1.0,1.0,7.0,3.0
2nd_avenue/north_to_south/28_n00051_S_L.jpg,2nd_avenue,north_to_south,28,n00051,S,L,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
2nd_avenue/north_to_south/28_n00051_S_R.jpg,2nd_avenue,north_to_south,28,n00051,S,R,1.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0
2nd_avenue/north_to_south/29_n00050_S_L.jpg,2nd_avenue,north_to_south,29,n00050,S,L,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
2nd_avenue/north_to_south/29_n00050_S_R.jpg,2nd_avenue,north_to_south,29,n00050,S,R,1.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,3.0
2nd_avenue/north_to_south/30_n00049_S_L.jpg,2nd_avenue,north_to_south,30,n00049,S,L,2.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0
2nd_avenue/north_to_south/30_n00049_S_R.jpg,2nd_avenue,north_to_south,30,n00049,S,R,1.0,5.0,1.0,3.0,3.0,1.0,5.0,7.0,4.0
2nd_avenue/north_to_south/31_n00048_S_L.jpg,2nd_avenue,north_to_south,31,n00048,S,L,1.0,7.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0
2nd_avenue/north_to_south/31_n00048_S_R.jpg,2nd_avenue,north_to_south,31,n00048,S,R,1.0,3.0,3.0,3.0,3.0,1.0,5.0,7.0,3.0
2nd_avenue/north_to_south/32_n00047_S_L.jpg,2nd_avenue,north_to_south,32,n00047,S,L,1.0,6.0,1.0,5.0,3.0,1.0,1.0,3.0,3.0
2nd_avenue/north_to_south/32_n00047_S_R.jpg,2nd_avenue,north_to_south,32,n00047,S,R,1.0,3.0,1.0,3.0,3.0,2.0,3.0,7.0,3.0
2nd_avenue/north_to_south/33_n00046_S_L.jpg,2nd_avenue,north_to_south,33,n00046,S,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
2nd_avenue/north_to_south/33_n00046_S_R.jpg,2nd_avenue,north_to_south,33,n00046,S,R,1.0,3.0,1.0,3.0,5.0,1.0,5.0,7.0,5.0
2nd_avenue/south_to_north/01_n00046_N_L.jpg,2nd_avenue,south_to_north,1,n00046,N,L,2.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0
2nd_avenue/south_to_north/01_n00046_N_R.jpg,2nd_avenue,south_to_north,1,n00046,N,R,2.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0
2nd_avenue/south_to_north/02_n00047_N_L.jpg,2nd_avenue,south_to_north,2,n00047,N,L,1.0,3.0,3.0,5.0,6.0,3.0,5.0,7.0,5.0
2nd_avenue/south_to_north/02_n00047_N_R.jpg,2nd_avenue,south_to_north,2,n00047,N,R,3.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,1.0
2nd_avenue/south_to_north/03_n00048_N_L.jpg,2nd_avenue,south_to_north,3,n00048,N,L,1.0,5.0,2.0,5.0,3.0,3.0,5.0,5.0,3.0
2nd_avenue/south_to_north/03_n00048_N_R.jpg,2nd_avenue,south_to_north,3,n00048,N,R,2.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0
2nd_avenue/south_to_north/04_n00049_N_L.jpg,2nd_avenue,south_to_north,4,n00049,N,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/south_to_north/04_n00049_N_R.jpg,2nd_avenue,south_to_north,4,n00049,N,R,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0
2nd_avenue/south_to_north/05_n00050_N_L.jpg,2nd_avenue,south_to_north,5,n00050,N,L,1.0,3.0,1.0,5.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/south_to_north/05_n00050_N_R.jpg,2nd_avenue,south_to_north,5,n00050,N,R,1.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,3.0
2nd_avenue/south_to_north/06_n00051_N_L.jpg,2nd_avenue,south_to_north,6,n00051,N,L,1.0,5.0,2.0,5.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/south_to_north/06_n00051_N_R.jpg,2nd_avenue,south_to_north,6,n00051,N,R,2.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0
2nd_avenue/south_to_north/07_n00052_N_L.jpg,2nd_avenue,south_to_north,7,n00052,N,L,1.0,6.0,1.0,5.0,3.0,3.0,3.0,7.0,3.0
2nd_avenue/south_to_north/07_n00052_N_R.jpg,2nd_avenue,south_to_north,7,n00052,N,R,1.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,1.0
2nd_avenue/south_to_north/08_n00053_N_L.jpg,2nd_avenue,south_to_north,8,n00053,N,L,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0
2nd_avenue/south_to_north/08_n00053_N_R.jpg,2nd_avenue,south_to_north,8,n00053,N,R,1.0,5.0,2.0,5.0,3.0,3.0,1.0,5.0,1.0
2nd_avenue/south_to_north/09_n00054_N_L.jpg,2nd_avenue,south_to_north,9,n00054,N,L,1.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0
2nd_avenue/south_to_north/09_n00054_N_R.jpg,2nd_avenue,south_to_north,9,n00054,N,R,1.0,6.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0
2nd_avenue/south_to_north/10_n00055_N_L.jpg,2nd_avenue,south_to_north,10,n00055,N,L,1.0,5.0,2.0,5.0,3.0,2.0,1.0,5.0,1.0
2nd_avenue/south_to_north/10_n00055_N_R.jpg,2nd_avenue,south_to_north,10,n00055,N,R,1.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0
2nd_avenue/south_to_north/11_n00056_N_L.jpg,2nd_avenue,south_to_north,11,n00056,N,L,1.0,3.0,1.0,5.0,3.0,1.0,1.0,5.0,2.0
2nd_avenue/south_to_north/11_n00056_N_R.jpg,2nd_avenue,south_to_north,11,n00056,N,R,1.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0
2nd_avenue/south_to_north/12_n00058_N_L.jpg,2nd_avenue,south_to_north,12,n00058,N,L,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0
2nd_avenue/south_to_north/12_n00058_N_R.jpg,2nd_avenue,south_to_north,12,n00058,N,R,2.0,5.0,3.0,3.0,6.0,3.0,3.0,3.0,1.0
2nd_avenue/south_to_north/13_n00059_N_L.jpg,2nd_avenue,south_to_north,13,n00059,N,L,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
2nd_avenue/south_to_north/13_n00059_N_R.jpg,2nd_avenue,south_to_north,13,n00059,N,R,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/south_to_north/14_n00060_N_L.jpg,2nd_avenue,south_to_north,14,n00060,N,L,1.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0
2nd_avenue/south_to_north/14_n00060_N_R.jpg,2nd_avenue,south_to_north,14,n00060,N,R,1.0,5.0,1.0,3.0,3.0,1.0,5.0,5.0,4.0
2nd_avenue/south_to_north/15_n00061_N_L.jpg,2nd_avenue,south_to_north,15,n00061,N,L,2.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0
2nd_avenue/south_to_north/15_n00061_N_R.jpg,2nd_avenue,south_to_north,15,n00061,N,R,1.0,5.0,1.0,3.0,3.0,1.0,5.0,7.0,3.0
2nd_avenue/south_to_north/16_n00062_N_L.jpg,2nd_avenue,south_to_north,16,n00062,N,L,1.0,5.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0
2nd_avenue/south_to_north/16_n00062_N_R.jpg,2nd_avenue,south_to_north,16,n00062,N,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,4.0
2nd_avenue/south_to_north/17_n00063_N_L.jpg,2nd_avenue,south_to_north,17,n00063,N,L,2.0,5.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0
2nd_avenue/south_to_north/17_n00063_N_R.jpg,2nd_avenue,south_to_north,17,n00063,N,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0
2nd_avenue/south_to_north/18_n00064_N_L.jpg,2nd_avenue,south_to_north,18,n00064,N,L,1.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0
2nd_avenue/south_to_north/18_n00064_N_R.jpg,2nd_avenue,south_to_north,18,n00064,N,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,7.0,3.0
2nd_avenue/south_to_north/19_n00065_N_L.jpg,2nd_avenue,south_to_north,19,n00065,N,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/south_to_north/19_n00065_N_R.jpg,2nd_avenue,south_to_north,19,n00065,N,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/south_to_north/20_n00066_N_L.jpg,2nd_avenue,south_to_north,20,n00066,N,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
2nd_avenue/south_to_north/20_n00066_N_R.jpg,2nd_avenue,south_to_north,20,n00066,N,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/south_to_north/21_n00067_N_L.jpg,2nd_avenue,south_to_north,21,n00067,N,L,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/south_to_north/21_n00067_N_R.jpg,2nd_avenue,south_to_north,21,n00067,N,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
2nd_avenue/south_to_north/22_n00068_N_L.jpg,2nd_avenue,south_to_north,22,n00068,N,L,1.0,5.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
2nd_avenue/south_to_north/22_n00068_N_R.jpg,2nd_avenue,south_to_north,22,n00068,N,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
2nd_avenue/south_to_north/23_n00069_N_L.jpg,2nd_avenue,south_to_north,23,n00069,N,L,1.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0,3.0
2nd_avenue/south_to_north/23_n00069_N_R.jpg,2nd_avenue,south_to_north,23,n00069,N,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/south_to_north/24_n00070_N_L.jpg,2nd_avenue,south_to_north,24,n00070,N,L,2.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/south_to_north/24_n00070_N_R.jpg,2nd_avenue,south_to_north,24,n00070,N,R,1.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0
2nd_avenue/south_to_north/25_n00071_N_L.jpg,2nd_avenue,south_to_north,25,n00071,N,L,1.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
2nd_avenue/south_to_north/25_n00071_N_R.jpg,2nd_avenue,south_to_north,25,n00071,N,R,3.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0
2nd_avenue/south_to_north/26_n00072_N_L.jpg,2nd_avenue,south_to_north,26,n00072,N,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/south_to_north/26_n00072_N_R.jpg,2nd_avenue,south_to_north,26,n00072,N,R,2.0,6.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0
2nd_avenue/south_to_north/27_n00073_N_L.jpg,2nd_avenue,south_to_north,27,n00073,N,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/south_to_north/27_n00073_N_R.jpg,2nd_avenue,south_to_north,27,n00073,N,R,1.0,6.0,1.0,3.0,5.0,1.0,3.0,5.0,3.0
2nd_avenue/south_to_north/28_n00074_N_L.jpg,2nd_avenue,south_to_north,28,n00074,N,L,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/south_to_north/28_n00074_N_R.jpg,2nd_avenue,south_to_north,28,n00074,N,R,1.0,7.0,2.0,3.0,6.0,3.0,5.0,7.0,5.0
2nd_avenue/south_to_north/29_n00075_N_L.jpg,2nd_avenue,south_to_north,29,n00075,N,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
2nd_avenue/south_to_north/29_n00075_N_R.jpg,2nd_avenue,south_to_north,29,n00075,N,R,2.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0
2nd_avenue/south_to_north/30_n00076_N_L.jpg,2nd_avenue,south_to_north,30,n00076,N,L,2.0,5.0,3.0,3.0,6.0,3.0,5.0,5.0,3.0
2nd_avenue/south_to_north/30_n00076_N_R.jpg,2nd_avenue,south_to_north,30,n00076,N,R,2.0,5.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0
2nd_avenue/south_to_north/31_n00077_N_L.jpg,2nd_avenue,south_to_north,31,n00077,N,L,1.0,6.0,1.0,3.0,5.0,1.0,3.0,7.0,3.0
2nd_avenue/south_to_north/31_n00077_N_R.jpg,2nd_avenue,south_to_north,31,n00077,N,R,1.0,5.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0
2nd_avenue/south_to_north/32_n00078_N_L.jpg,2nd_avenue,south_to_north,32,n00078,N,L,2.0,6.0,2.0,3.0,3.0,3.0,3.0,7.0,3.0
2nd_avenue/south_to_north/32_n00078_N_R.jpg,2nd_avenue,south_to_north,32,n00078,N,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
2nd_avenue/south_to_north/33_n00079_N_L.jpg,2nd_avenue,south_to_north,33,n00079,N,L,2.0,5.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0
2nd_avenue/south_to_north/33_n00079_N_R.jpg,2nd_avenue,south_to_north,33,n00079,N,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
3rd_avenue/north_to_south/01_n00113_S_L.jpg,3rd_avenue,north_to_south,1,n00113,S,L,1.0,7.0,1.0,3.0,6.0,1.0,6.0,7.0,6.0
3rd_avenue/north_to_south/01_n00113_S_R.jpg,3rd_avenue,north_to_south,1,n00113,S,R,1.0,7.0,1.0,3.0,5.0,1.0,5.0,7.0,5.0
3rd_avenue/north_to_south/02_n00112_S_L.jpg,3rd_avenue,north_to_south,2,n00112,S,L,1.0,7.0,2.0,3.0,6.0,3.0,5.0,7.0,5.0
3rd_avenue/north_to_south/02_n00112_S_R.jpg,3rd_avenue,north_to_south,2,n00112,S,R,1.0,6.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
3rd_avenue/north_to_south/03_n00111_S_L.jpg,3rd_avenue,north_to_south,3,n00111,S,L,1.0,7.0,1.0,3.0,6.0,1.0,5.0,7.0,3.0
3rd_avenue/north_to_south/03_n00111_S_R.jpg,3rd_avenue,north_to_south,3,n00111,S,R,2.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0
