vertical_greenery,vertical_hardscape,green_eye_level,green_softening,signage_detail,enclosure,facade_variation,walking_room,ground_floor_activity,street_trees,seating_places,planters,people,greenery_layer,dominant_edge,file,street,direction,node_id,cardinal,seq,nat_built,gvi_eye_n,gmi_n,signage_n,enclosure_vlm,sfv_n,walkroom_vlm,gfapi_n,Imageability_vlm,Identity_vlm,Dependence_vlm,SIM_vlm,VEI,sidewalk,Imageability_hybrid,Identity_hybrid,Dependence_hybrid,SIM_hybrid
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/23_n00023_N.jpg,1st_avenue,south_to_north,n00023,N,23,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5824060453049993,2.5274,0.0425,0.19219399495064976,0.0720866399342315,0.10166260951201084
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/24_n00025_N.jpg,1st_avenue,south_to_north,n00025,N,24,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5675092316281081,2.0752,0.0425,0.18727804643727566,0.059188966998305455,0.09578411443374178
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/25_n00026_N.jpg,1st_avenue,south_to_north,n00026,N,25,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.531274004450575,0.7695,0.0425,0.17532042146868979,0.021947720752311127,0.0795484869329303
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/26_n00027_N.jpg,1st_avenue,south_to_north,n00027,N,26,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.531274004450575,0.7695,0.0425,0.17532042146868979,0.021947720752311127,0.0795484869329303
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/27_n00028_N.jpg,1st_avenue,south_to_north,n00028,N,27,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5591901705487159,0.8364,0.0425,0.18453275628107627,0.023855846182239147,0.0832182388128941
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/28_n00029_N.jpg,1st_avenue,south_to_north,n00029,N,28,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5591901705487159,0.8364,0.0425,0.18453275628107627,0.023855846182239147,0.0832182388128941
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/29_n00030_N.jpg,1st_avenue,south_to_north,n00030,N,29,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5776011699830677,1.1023,0.0425,0.19060838609441233,0.031439860409710925,0.08772592134636069
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,1st_avenue/south_to_north/30_n00031_N.jpg,1st_avenue,south_to_north,n00031,N,30,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5824531313236516,1.1412,0.0425,0.19220953333680504,0.03254936832038656,0.08862043754687324
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,1st_avenue/south_to_north/31_n00032_N.jpg,1st_avenue,south_to_north,n00032,N,31,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5892452867565141,1.0807,0.0425,0.19445094462964965,0.030823784037716222,0.08879066046023075
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/32_n00033_N.jpg,1st_avenue,south_to_north,n00033,N,32,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5655319375816512,4.7485,0.0425,0.1866255394019449,0.13543697464892707,0.12073062963678775
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/33_n00034_N.jpg,1st_avenue,south_to_north,n00034,N,33,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.583737671518041,1.2901,0.0425,0.19263343160095353,0.03679630219955372,0.09016181215416741
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/34_n00035_N.jpg,1st_avenue,south_to_north,n00035,N,34,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5539720459261379,1.9991,0.0425,0.18281077515562552,0.0570184386691945,0.0935936405621906
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,1st_avenue/south_to_north/35_n00036_N.jpg,1st_avenue,south_to_north,n00036,N,35,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.596876532546461,0.4206,0.0425,0.19696925574033214,0.011996376021341206,0.0834086584813522
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/36_n00037_N.jpg,1st_avenue,south_to_north,n00037,N,36,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5898574533034389,1.7134,0.0425,0.19465295959013484,0.04886968776739426,0.0948124736279846
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/37_n00038_N.jpg,1st_avenue,south_to_north,n00038,N,37,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6348132757776395,0.7223,0.0425,0.20948838100662104,0.020601479791285675,0.09037965406330922
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/38_n00039_N.jpg,1st_avenue,south_to_north,n00039,N,38,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5980649727436176,2.4582,0.0425,0.19736144100539382,0.07011291377950775,0.10271653707901753
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/39_n00040_N.jpg,1st_avenue,south_to_north,n00040,N,39,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6301954983937154,1.321,0.0425,0.2079645144699261,0.037677633676157236,0.0955119088882075
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/40_n00041_N.jpg,1st_avenue,south_to_north,n00041,N,40,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6165555665346012,1.8325,0.0425,0.2034633369564184,0.052266664429642805,0.09884090045740021
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/41_n00042_N.jpg,1st_avenue,south_to_north,n00042,N,41,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6083693140264618,0.3221,0.0425,0.2007618736287324,0.009186953676828348,0.08373311301083505
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,1st_avenue/south_to_north/42_n00043_N.jpg,1st_avenue,south_to_north,n00043,N,42,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.610083536095573,0.8927,0.0425,0.20132756691153908,0.025461637837021628,0.08929043756702504
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/01_n00078_S.jpg,2nd_avenue,north_to_south,n00078,S,1,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.8495892437519666,2.0403,0.0425,0.7270311171048156,0.3881935473046659,0.3824741392551289
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/02_n00077_S.jpg,2nd_avenue,north_to_south,n00077,S,2,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.8919055388429941,1.9952,0.0425,0.5176621611515214,0.16690720265758435,0.24035789005700492
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/03_n00076_S.jpg,2nd_avenue,north_to_south,n00076,S,3,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.7766666666666666,0.38833333333333336,0.39890000000000003,0.9149757913851816,1.2122,0.0425,0.7486086778237766,0.3095744341727765,0.36365042695886257
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/04_n00075_S.jpg,2nd_avenue,north_to_south,n00075,S,4,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.9209137187058226,2.0601,0.0425,0.5272348605062548,0.16875828397899434,0.2441277376801322
2.0,6.0,3.0,2.0,4.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,hedge,blank_wall,2nd_avenue/north_to_south/05_n00074_S.jpg,2nd_avenue,north_to_south,n00074,S,5,0.25,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.665,0.5566666666666666,0.4881500000000001,0.871343132897917,0.7478,0.25,0.6775432338563127,0.35132879217489055,0.42452776859029706
1.0,7.0,1.0,1.0,3.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/06_n00073_S.jpg,2nd_avenue,north_to_south,n00073,S,6,0.125,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.6633333333333333,0.38833333333333336,0.36150000000000004,0.9087788567856552,1.1188,0.0425,0.6332303560725996,0.30691047430498464,0.3246964740246028
2.0,6.0,3.0,2.0,4.0,6.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,tree_canopy,blank_wall,2nd_avenue/north_to_south/07_n00072_S.jpg,2nd_avenue,north_to_south,n00072,S,7,0.25,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.665,0.5566666666666666,0.4881500000000001,0.910009870102063,2.4131,0.25,0.6903032571336808,0.3988265691324262,0.44441284266781533
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/08_n00071_S.jpg,2nd_avenue,north_to_south,n00071,S,8,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8909621177067578,1.8165,0.0425,0.2940174988432301,0.05181031156149859,0.12857317743356048
3.0,6.0,3.0,2.0,4.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,hedge,blank_wall,2nd_avenue/north_to_south/09_n00070_S.jpg,2nd_avenue,north_to_south,n00070,S,9,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2783333333333333,0.665,0.5566666666666666,0.49778333333333336,0.8588088646761599,1.4812,0.2783333333333333,0.6734069253431327,0.37224686676845126,0.43969908473015606
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/10_n00069_S.jpg,2nd_avenue,north_to_south,n00069,S,10,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.855215280162819,2.3541,0.0425,0.7288877091203969,0.39714376793114436,0.38604038742700864
1.0,7.0,1.0,1.0,3.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,none,blank_wall,2nd_avenue/north_to_south/11_n00068_S.jpg,2nd_avenue,north_to_south,n00068,S,11,0.125,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.6633333333333333,0.44333333333333336,0.37965000000000004,0.8635844459231142,0.0261,0.0425,0.6183162004879611,0.33074442561616024,0.32764000661436005
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/12_n00067_S.jpg,2nd_avenue,north_to_south,n00067,S,12,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.8809695721744752,1.5793,0.0425,0.7373866254842435,0.3750448802912605,0.38155239690591636
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,none,blank_wall,2nd_avenue/north_to_south/13_n00066_S.jpg,2nd_avenue,north_to_south,n00066,S,13,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.8499455648994558,2.071,0.0425,0.7271487030834871,0.3890691743704176,0.3828018995597886
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/14_n00065_S.jpg,2nd_avenue,north_to_south,n00065,S,14,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.885113507292102,1.5266,0.0425,0.7387541240730604,0.37354176803181044,0.38150764439460744
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/15_n00064_S.jpg,2nd_avenue,north_to_south,n00064,S,15,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.8613074548545518,0.6509,0.0425,0.7308981267686687,0.3485650051171921,0.37067283352233404
1.0,7.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/16_n00063_S.jpg,2nd_avenue,north_to_south,n00063,S,16,0.125,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.6666666666666666,0.44333333333333336,0.38075000000000003,0.8306809111043749,0.5736,0.0425,0.7207913673311104,0.3463602503229703,0.36661003382584667
1.0,7.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/17_n00062_S.jpg,2nd_avenue,north_to_south,n00062,S,17,0.125,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.6666666666666666,0.44333333333333336,0.38075000000000003,0.755958426175973,0.4157,0.0425,0.6961329473047377,0.34185661795547206,0.35698655653586925
3.0,6.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,tree_canopy,shopfront,2nd_avenue/north_to_south/18_n00061_S.jpg,2nd_avenue,north_to_south,n00061,S,18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.555,0.5,0.46148333333333336,0.8035071387463185,1.3223,0.3333333333333333,0.6001573557862852,0.36771471234669395,0.43273111581721646
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/19_n00060_S.jpg,2nd_avenue,north_to_south,n00060,S,19,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.786189064267502,3.2574,0.0425,0.25944239120827567,0.09290773954331158,0.1307255431480238
3.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,2nd_avenue/north_to_south/20_n00059_S.jpg,2nd_avenue,north_to_south,n00059,S,20,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.4983333333333334,0.5533333333333333,0.5016666666666667,0.5175833333333335,0.7969942394231408,9.2144,0.4983333333333334,0.5413414323429698,0.5378136167642569,0.5255544995387182
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/21_n00058_S.jpg,2nd_avenue,north_to_south,n00058,S,21,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5533182199788219,1.1359,0.0425,0.18259501259301125,0.032398201432813786,0.08539776062852227
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/22_n00056_S.jpg,2nd_avenue,north_to_south,n00056,S,22,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5098561521373237,2.5452,0.0425,0.16825253020531683,0.07259433250004195,0.0939294646927684
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/23_n00055_S.jpg,2nd_avenue,north_to_south,n00055,S,23,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.525839561665407,1.7471,0.0425,0.17352705534958432,0.049830880995923026,0.08815811899401743
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/24_n00054_S.jpg,2nd_avenue,north_to_south,n00054,S,24,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5725206203927834,2.2814,0.0425,0.18893180472961854,0.0650702145865141,0.09827066637432379
1.0,7.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/25_n00053_S.jpg,2nd_avenue,north_to_south,n00053,S,25,0.125,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.6666666666666666,0.44333333333333336,0.38075000000000003,0.6266483834946552,2.1328,0.0425,0.6534606332199029,0.39083183732362464,0.35906651527936406
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/26_n00052_S.jpg,2nd_avenue,north_to_south,n00052,S,26,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5939905413467659,0.3393,0.0425,0.19601687864443273,0.009677533010083386,0.08232915584599033
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/27_n00051_S.jpg,2nd_avenue,north_to_south,n00051,S,27,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6351836244522436,0.6984,0.0425,0.2096105960692404,0.019919802694495243,0.09019503159203276
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/28_n00050_S.jpg,2nd_avenue,north_to_south,n00050,S,28,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.6439298411407739,1.8251,0.0425,0.659163514243122,0.3820556012281261,0.3580523081055119
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/29_n00049_S.jpg,2nd_avenue,north_to_south,n00049,S,29,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.7585139405500291,3.8839,0.0425,0.6969762670481763,0.44077680653658374,0.3899085142829708
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/30_n00048_S.jpg,2nd_avenue,north_to_south,n00048,S,30,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.7359616330858161,4.1294,0.0425,0.689534005584986,0.4477789708571716,0.38976328222591206
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/north_to_south/31_n00047_S.jpg,2nd_avenue,north_to_south,n00047,S,31,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.6627843205698145,0.3465,0.0425,0.6653854924547055,0.33988289180074827,0.3461885668042997
1.0,7.0,1.0,1.0,7.0,7.0,7.0,5.0,3.0,0.0,0.0,0.0,1.0,none,blank_wall,2nd_avenue/north_to_south/32_n00046_S.jpg,2nd_avenue,north_to_south,n00046,S,32,0.125,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0425,1.0,0.6666666666666666,0.56445,0.6452019629575126,3.1957,0.0425,0.8829166477759793,0.5311479287955304,0.4810913102685983
3.0,6.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,10.0,0.0,0.0,10.0,tree_canopy,shopfront,2nd_avenue/south_to_north/01_n00046_N.jpg,2nd_avenue,south_to_north,n00046,N,1,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3883333333333333,0.61,0.6116666666666667,0.5351833333333333,0.6452019629575126,0.6411,0.3883333333333333,0.6029166477759792,0.4032854889854538,0.4640800384646062
3.0,6.0,5.0,4.0,4.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,hedge,shopfront,2nd_avenue/south_to_north/02_n00047_N.jpg,2nd_avenue,south_to_north,n00047,N,2,0.3333333333333333,0.6666666666666666,0.5,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.4983333333333334,0.665,0.7233333333333334,0.6275833333333334,0.6627843205698145,4.7537,0.4983333333333334,0.6087188257880388,0.575585289331074,0.5602536913226406
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,none,blank_wall,2nd_avenue/south_to_north/03_n00048_N.jpg,2nd_avenue,south_to_north,n00048,N,3,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0425,0.5533333333333333,0.3333333333333333,0.30705,0.7359616330858161,4.8255,0.0425,0.4662006722516526,0.3576331728268711,0.2863151688759128
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/south_to_north/04_n00049_N.jpg,2nd_avenue,south_to_north,n00049,N,4,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.7585139405500291,3.3289,0.0425,0.2503096003815096,0.09494706642283107,0.12838470004543245
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/south_to_north/05_n00050_N.jpg,2nd_avenue,south_to_north,n00050,N,5,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6439298411407739,1.5445,0.0425,0.2124968475764554,0.04405231280304683,0.09911122292523575
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/south_to_north/06_n00051_N.jpg,2nd_avenue,south_to_north,n00051,N,6,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6351836244522436,0.4365,0.0425,0.2096105960692404,0.012449876684059526,0.08772995600858899
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/south_to_north/07_n00052_N.jpg,2nd_avenue,south_to_north,n00052,N,7,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5939905413467659,1.0232,0.0425,0.19601687864443273,0.029183765917822933,0.08876621270554438
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/south_to_north/08_n00053_N.jpg,2nd_avenue,south_to_north,n00053,N,8,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6266483834946552,2.4736,0.0425,0.20679396655323623,0.07055215341509655,0.10597421958954983
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/south_to_north/09_n00054_N.jpg,2nd_avenue,south_to_north,n00054,N,9,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5725206203927834,0.5956,0.0425,0.18893180472961854,0.016987735516668625,0.08240344828127477
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,2nd_avenue/south_to_north/10_n00055_N.jpg,2nd_avenue,south_to_north,n00055,N,10,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.525839561665407,2.0911,0.0425,0.17352705534958432,0.059642467661023775,0.09139594259350067
